# Menlo Systems Time Domain Spectrometer
# Program Version 1.4.7 
#  Start: -300 ps, Average over 80 waveforms. Date: 2023-3-20
# Time [ps] 	 THz Signal [a.u.]
-200.51784425	-0.04960177
-200.48448784	-0.05321530
-200.45113143	-0.05301193
-200.41777502	-0.05292826
-200.38441861	-0.05020704
-200.35106220	-0.04568297
-200.31770579	-0.04011665
-200.28434938	-0.03060263
-200.25099297	-0.02296630
-200.21763656	-0.01493991
-200.18428015	-0.00633029
-200.15092374	0.00145395
-200.11756733	0.00709378
-200.08421092	0.01280951
-200.05085451	0.01533402
-200.01749811	0.01791089
-199.98414170	0.01707271
-199.95078529	0.01533536
-199.91742888	0.01294944
-199.88407247	0.00734708
-199.85071606	0.00189289
-199.81735965	-0.00320732
-199.78400324	-0.00924164
-199.75064683	-0.01314030
-199.71729042	-0.01704170
-199.68393401	-0.02117786
-199.65057760	-0.02212777
-199.61722119	-0.02161767
-199.58386478	-0.02213392
-199.55050837	-0.01890694
-199.51715196	-0.01407891
-199.48379555	-0.01010477
-199.45043914	-0.00274139
-199.41708273	0.00474217
-199.38372632	0.01033621
-199.35036991	0.01811719
-199.31701351	0.02309471
-199.28365710	0.02651562
-199.25030069	0.02976575
-199.21694428	0.03111517
-199.18358787	0.03088714
-199.15023146	0.02850956
-199.11687505	0.02424459
-199.08351864	0.01961147
-199.05016223	0.01201228
-199.01680582	0.00369141
-198.98344941	-0.00488465
-198.95009300	-0.01370226
-198.91673659	-0.02215773
-198.88338018	-0.02840505
-198.85002377	-0.03195844
-198.81666736	-0.03591639
-198.78331095	-0.03898437
-198.74995454	-0.04126761
-198.71659813	-0.04111546
-198.68324172	-0.04106878
-198.64988531	-0.03922356
-198.61652891	-0.03682227
-198.58317250	-0.03279235
-198.54981609	-0.02804082
-198.51645968	-0.02237150
-198.48310327	-0.01679835
-198.44974686	-0.01276386
-198.41639045	-0.00798269
-198.38303404	-0.00271032
-198.34967763	0.00152578
-198.31632122	0.00408911
-198.28296481	0.00588044
-198.24960840	0.00846054
-198.21625199	0.00987936
-198.18289558	0.01155718
-198.14953917	0.01227032
-198.11618276	0.01232399
-198.08282635	0.01214951
-198.04946994	0.01141597
-198.01611353	0.01136261
-197.98275712	0.00857800
-197.94940072	0.00731540
-197.91604431	0.00640561
-197.88268790	0.00342456
-197.84933149	0.00184046
-197.81597508	-0.00059307
-197.78261867	-0.00397935
-197.74926226	-0.00575362
-197.71590585	-0.00763048
-197.68254944	-0.00918927
-197.64919303	-0.00796007
-197.61583662	-0.00840354
-197.58248021	-0.00698230
-197.54912380	-0.00538504
-197.51576739	-0.00375388
-197.48241098	-0.00180653
-197.44905457	-0.00132434
-197.41569816	-0.00073295
-197.38234175	-0.00074981
-197.34898534	-0.00131253
-197.31562893	-0.00089485
-197.28227252	-0.00302177
-197.24891612	-0.00405198
-197.21555971	-0.00635806
-197.18220330	-0.00721989
-197.14884689	-0.00840450
-197.11549048	-0.01038604
-197.08213407	-0.01244219
-197.04877766	-0.01327017
-197.01542125	-0.01343833
-196.98206484	-0.01387977
-196.94870843	-0.01456825
-196.91535202	-0.01238686
-196.88199561	-0.01131012
-196.84863920	-0.00865698
-196.81528279	-0.00698058
-196.78192638	-0.00472045
-196.74856997	-0.00125961
-196.71521356	0.00099950
-196.68185715	0.00351466
-196.64850074	0.00545118
-196.61514433	0.00402592
-196.58178792	0.00398427
-196.54843152	0.00430394
-196.51507511	0.00201111
-196.48171870	-0.00007984
-196.44836229	-0.00204844
-196.41500588	-0.00371782
-196.38164947	-0.00495402
-196.34829306	-0.00501977
-196.31493665	-0.00363637
-196.28158024	-0.00258720
-196.24822383	-0.00163514
-196.21486742	0.00199087
-196.18151101	0.00428705
-196.14815460	0.00501918
-196.11479819	0.00823204
-196.08144178	0.00816237
-196.04808537	0.00846718
-196.01472896	0.00834103
-195.98137255	0.00681539
-195.94801614	0.00513100
-195.91465973	0.00276483
-195.88130332	0.00174826
-195.84794692	0.00003025
-195.81459051	-0.00435404
-195.78123410	-0.00777784
-195.74787769	-0.01122625
-195.71452128	-0.01651365
-195.68116487	-0.02130635
-195.64780846	-0.02232274
-195.61445205	-0.02503930
-195.58109564	-0.02683838
-195.54773923	-0.02555564
-195.51438282	-0.02647691
-195.48102641	-0.02221798
-195.44767000	-0.02001219
-195.41431359	-0.01618307
-195.38095718	-0.01322251
-195.34760077	-0.00895921
-195.31424436	-0.00632653
-195.28088795	-0.00294114
-195.24753154	-0.00201444
-195.21417513	-0.00005141
-195.18081872	-0.00003030
-195.14746232	-0.00028949
-195.11410591	-0.00183840
-195.08074950	-0.00430831
-195.04739309	-0.00629237
-195.01403668	-0.00932741
-194.98068027	-0.01126845
-194.94732386	-0.01526904
-194.91396745	-0.01764602
-194.88061104	-0.01956130
-194.84725463	-0.02094696
-194.81389822	-0.02230205
-194.78054181	-0.02250550
-194.74718540	-0.02316015
-194.71382899	-0.02270273
-194.68047258	-0.02059097
-194.64711617	-0.01743439
-194.61375976	-0.01623871
-194.58040335	-0.01295234
-194.54704694	-0.00748397
-194.51369053	-0.00274157
-194.48033413	0.00265926
-194.44697772	0.00721347
-194.41362131	0.01056664
-194.38026490	0.01303766
-194.34690849	0.01333874
-194.31355208	0.01447976
-194.28019567	0.01388101
-194.24683926	0.01069657
-194.21348285	0.00794429
-194.18012644	0.00321234
-194.14677003	-0.00058176
-194.11341362	-0.00717119
-194.08005721	-0.01204701
-194.04670080	-0.01581604
-194.01334439	-0.02035162
-193.97998798	-0.02198651
-193.94663157	-0.02421033
-193.91327516	-0.02535585
-193.87991875	-0.02522376
-193.84656234	-0.02461062
-193.81320593	-0.02146291
-193.77984953	-0.01889480
-193.74649312	-0.01657497
-193.71313671	-0.01410767
-193.67978030	-0.01112592
-193.64642389	-0.01036891
-193.61306748	-0.00823063
-193.57971107	-0.00831189
-193.54635466	-0.00864741
-193.51299825	-0.00765245
-193.47964184	-0.00733150
-193.44628543	-0.00928364
-193.41292902	-0.01038469
-193.37957261	-0.01393837
-193.34621620	-0.01674490
-193.31285979	-0.01919599
-193.27950338	-0.02318548
-193.24614697	-0.02658585
-193.21279056	-0.02969795
-193.17943415	-0.03122430
-193.14607774	-0.03348540
-193.11272133	-0.03488845
-193.07936493	-0.03370764
-193.04600852	-0.03167365
-193.01265211	-0.02776015
-192.97929570	-0.02349022
-192.94593929	-0.01745030
-192.91258288	-0.01198982
-192.87922647	-0.00666766
-192.84587006	0.00069593
-192.81251365	0.00500170
-192.77915724	0.01015603
-192.74580083	0.01161405
-192.71244442	0.01434157
-192.67908801	0.01362398
-192.64573160	0.01330255
-192.61237519	0.00901081
-192.57901878	0.00841634
-192.54566237	0.00612749
-192.51230596	0.00150986
-192.47894955	-0.00256911
-192.44559314	-0.00607436
-192.41223673	-0.01048628
-192.37888033	-0.01532168
-192.34552392	-0.01887987
-192.31216751	-0.02199270
-192.27881110	-0.02658437
-192.24545469	-0.02923715
-192.21209828	-0.03069981
-192.17874187	-0.02974604
-192.14538546	-0.03103335
-192.11202905	-0.03029899
-192.07867264	-0.02679413
-192.04531623	-0.02399928
-192.01195982	-0.02011218
-191.97860341	-0.01565393
-191.94524700	-0.00876205
-191.91189059	-0.00281940
-191.87853418	0.00136604
-191.84517777	0.00743632
-191.81182136	0.01108746
-191.77846495	0.01357125
-191.74510854	0.01517622
-191.71175213	0.01615600
-191.67839573	0.01471848
-191.64503932	0.01010609
-191.61168291	0.00758578
-191.57832650	0.00243066
-191.54497009	-0.00507047
-191.51161368	-0.01036619
-191.47825727	-0.01730525
-191.44490086	-0.02363589
-191.41154445	-0.02899672
-191.37818804	-0.03285135
-191.34483163	-0.03554140
-191.31147522	-0.03605307
-191.27811881	-0.03502683
-191.24476240	-0.03161954
-191.21140599	-0.02710142
-191.17804958	-0.01923170
-191.14469317	-0.01239268
-191.11133676	-0.00423395
-191.07798035	0.00300228
-191.04462394	0.01026067
-191.01126753	0.01573357
-190.97791113	0.01931629
-190.94455472	0.02130899
-190.91119831	0.02187809
-190.87784190	0.02037971
-190.84448549	0.01861966
-190.81112908	0.01259202
-190.77777267	0.00641594
-190.74441626	-0.00002961
-190.71105985	-0.00720513
-190.67770344	-0.01470921
-190.64434703	-0.02176548
-190.61099062	-0.02533994
-190.57763421	-0.02855183
-190.54427780	-0.03020859
-190.51092139	-0.02826846
-190.47756498	-0.02601646
-190.44420857	-0.02221928
-190.41085216	-0.01742206
-190.37749575	-0.01206485
-190.34413934	-0.00678075
-190.31078294	-0.00137816
-190.27742653	0.00302557
-190.24407012	0.00754762
-190.21071371	0.01078471
-190.17735730	0.01209004
-190.14400089	0.01182638
-190.11064448	0.01189802
-190.07728807	0.01120253
-190.04393166	0.00996677
-190.01057525	0.00814686
-189.97721884	0.00572775
-189.94386243	0.00448122
-189.91050602	0.00267742
-189.87714961	-0.00115625
-189.84379320	-0.00283874
-189.81043679	-0.00656972
-189.77708038	-0.01208636
-189.74372397	-0.01711898
-189.71036756	-0.02120110
-189.67701115	-0.02591632
-189.64365474	-0.02884435
-189.61029834	-0.03171160
-189.57694193	-0.03293952
-189.54358552	-0.03277509
-189.51022911	-0.03082142
-189.47687270	-0.02881959
-189.44351629	-0.02559208
-189.41015988	-0.02170004
-189.37680347	-0.01745738
-189.34344706	-0.01200331
-189.31009065	-0.00840179
-189.27673424	-0.00437052
-189.24337783	0.00093579
-189.21002142	0.00444726
-189.17666501	0.00823754
-189.14330860	0.01029071
-189.10995219	0.01165074
-189.07659578	0.01189012
-189.04323937	0.01175105
-189.00988296	0.01046088
-188.97652655	0.00914103
-188.94317014	0.00854651
-188.90981374	0.00727967
-188.87645733	0.00617594
-188.84310092	0.00681272
-188.80974451	0.00794428
-188.77638810	0.00655078
-188.74303169	0.00651191
-188.70967528	0.00814967
-188.67631887	0.00694845
-188.64296246	0.00853516
-188.60960605	0.00796604
-188.57624964	0.00783902
-188.54289323	0.00472079
-188.50953682	0.00122207
-188.47618041	-0.00157168
-188.44282400	-0.00297481
-188.40946759	-0.00653613
-188.37611118	-0.00795411
-188.34275477	-0.01007812
-188.30939836	-0.00892592
-188.27604195	-0.00868952
-188.24268554	-0.00715690
-188.20932914	-0.00490475
-188.17597273	-0.00251229
-188.14261632	-0.00024442
-188.10925991	0.00034424
-188.07590350	0.00086361
-188.04254709	0.00077655
-188.00919068	0.00046522
-187.97583427	-0.00152889
-187.94247786	-0.00206769
-187.90912145	-0.00567294
-187.87576504	-0.00826540
-187.84240863	-0.01180831
-187.80905222	-0.01424704
-187.77569581	-0.01615865
-187.74233940	-0.01649917
-187.70898299	-0.01504654
-187.67562658	-0.01418243
-187.64227017	-0.01126642
-187.60891376	-0.00921225
-187.57555735	-0.00577934
-187.54220094	-0.00284156
-187.50884454	-0.00097208
-187.47548813	0.00239534
-187.44213172	0.00487433
-187.40877531	0.00556983
-187.37541890	0.00583748
-187.34206249	0.00563473
-187.30870608	0.00895211
-187.27534967	0.00688212
-187.24199326	0.00730038
-187.20863685	0.00756581
-187.17528044	0.00622299
-187.14192403	0.00520635
-187.10856762	0.00639577
-187.07521121	0.00476978
-187.04185480	0.00446905
-187.00849839	0.00402335
-186.97514198	0.00249319
-186.94178557	0.00089974
-186.90842916	-0.00090330
-186.87507275	-0.00258165
-186.84171634	-0.00501506
-186.80835994	-0.00867232
-186.77500353	-0.00996965
-186.74164712	-0.01454698
-186.70829071	-0.01654706
-186.67493430	-0.01875415
-186.64157789	-0.01751002
-186.60822148	-0.01772369
-186.57486507	-0.01717962
-186.54150866	-0.01475080
-186.50815225	-0.01244522
-186.47479584	-0.01140421
-186.44143943	-0.00871335
-186.40808302	-0.00846175
-186.37472661	-0.00852939
-186.34137020	-0.00815169
-186.30801379	-0.00807001
-186.27465738	-0.00870915
-186.24130097	-0.00932064
-186.20794456	-0.00944628
-186.17458815	-0.00864713
-186.14123175	-0.01037196
-186.10787534	-0.00793388
-186.07451893	-0.00761176
-186.04116252	-0.00743321
-186.00780611	-0.00627707
-185.97444970	-0.00826556
-185.94109329	-0.00970336
-185.90773688	-0.00960143
-185.87438047	-0.01106519
-185.84102406	-0.01141300
-185.80766765	-0.01204432
-185.77431124	-0.01300425
-185.74095483	-0.01347538
-185.70759842	-0.01311597
-185.67424201	-0.01319125
-185.64088560	-0.01337176
-185.60752919	-0.01243075
-185.57417278	-0.01096430
-185.54081637	-0.00879331
-185.50745996	-0.00763376
-185.47410355	-0.00565077
-185.44074715	-0.00388806
-185.40739074	-0.00390325
-185.37403433	-0.00316800
-185.34067792	-0.00217444
-185.30732151	-0.00218966
-185.27396510	-0.00477785
-185.24060869	-0.00527915
-185.20725228	-0.00563521
-185.17389587	-0.00816769
-185.14053946	-0.00863168
-185.10718305	-0.01004289
-185.07382664	-0.01083922
-185.04047023	-0.01147348
-185.00711382	-0.01193513
-184.97375741	-0.01062319
-184.94040100	-0.01015114
-184.90704459	-0.00965486
-184.87368818	-0.00751120
-184.84033177	-0.00632963
-184.80697536	-0.00302389
-184.77361895	-0.00089529
-184.74026255	0.00064910
-184.70690614	0.00349504
-184.67354973	0.00424307
-184.64019332	0.00538662
-184.60683691	0.00511002
-184.57348050	0.00375896
-184.54012409	0.00290802
-184.50676768	-0.00076342
-184.47341127	-0.00383704
-184.44005486	-0.00705928
-184.40669845	-0.01128260
-184.37334204	-0.01525711
-184.33998563	-0.01827345
-184.30662922	-0.02161341
-184.27327281	-0.02481309
-184.23991640	-0.02643300
-184.20655999	-0.02753883
-184.17320358	-0.02852206
-184.13984717	-0.02744934
-184.10649076	-0.02658319
-184.07313435	-0.02518260
-184.03977795	-0.02313992
-184.00642154	-0.01939408
-183.97306513	-0.01714307
-183.93970872	-0.01355622
-183.90635231	-0.00922897
-183.87299590	-0.00541978
-183.83963949	-0.00169338
-183.80628308	0.00264419
-183.77292667	0.00706851
-183.73957026	0.00975986
-183.70621385	0.01342053
-183.67285744	0.01598437
-183.63950103	0.01748465
-183.60614462	0.01760778
-183.57278821	0.01899665
-183.53943180	0.01627487
-183.50607539	0.01335681
-183.47271898	0.01077188
-183.43936257	0.00543607
-183.40600616	-0.00009704
-183.37264975	-0.00446627
-183.33929335	-0.00723273
-183.30593694	-0.01048330
-183.27258053	-0.01323192
-183.23922412	-0.01322357
-183.20586771	-0.01406948
-183.17251130	-0.01281462
-183.13915489	-0.01147648
-183.10579848	-0.00921810
-183.07244207	-0.00764226
-183.03908566	-0.00413430
-183.00572925	-0.00258338
-182.97237284	0.00015983
-182.93901643	0.00124584
-182.90566002	0.00256032
-182.87230361	0.00103703
-182.83894720	0.00130802
-182.80559079	-0.00216692
-182.77223438	-0.00460940
-182.73887797	-0.00771377
-182.70552156	-0.01158356
-182.67216516	-0.01530525
-182.63880875	-0.01855021
-182.60545234	-0.02157497
-182.57209593	-0.02307140
-182.53873952	-0.02690604
-182.50538311	-0.02822559
-182.47202670	-0.02771114
-182.43867029	-0.02687243
-182.40531388	-0.02650224
-182.37195747	-0.02413449
-182.33860106	-0.02106149
-182.30524465	-0.01805736
-182.27188824	-0.01391720
-182.23853183	-0.01156401
-182.20517542	-0.00811784
-182.17181901	-0.00539384
-182.13846260	-0.00267513
-182.10510619	0.00023561
-182.07174978	0.00329065
-182.03839337	0.00496964
-182.00503696	0.00654931
-181.97168056	0.00846929
-181.93832415	0.01021709
-181.90496774	0.01152474
-181.87161133	0.01210328
-181.83825492	0.01165234
-181.80489851	0.01047962
-181.77154210	0.00928881
-181.73818569	0.00631045
-181.70482928	0.00354437
-181.67147287	-0.00123375
-181.63811646	-0.00371033
-181.60476005	-0.00749669
-181.57140364	-0.01131083
-181.53804723	-0.01460618
-181.50469082	-0.01713719
-181.47133441	-0.01843673
-181.43797800	-0.01963819
-181.40462159	-0.01952165
-181.37126518	-0.01750121
-181.33790877	-0.01506422
-181.30455236	-0.01217440
-181.27119596	-0.00890476
-181.23783955	-0.00508614
-181.20448314	-0.00047498
-181.17112673	0.00247067
-181.13777032	0.00536944
-181.10441391	0.00668614
-181.07105750	0.00659478
-181.03770109	0.00622555
-181.00434468	0.00481839
-180.97098827	0.00404277
-180.93763186	0.00217815
-180.90427545	0.00019139
-180.87091904	-0.00323209
-180.83756263	-0.00442319
-180.80420622	-0.00656752
-180.77084981	-0.00869331
-180.73749340	-0.00934950
-180.70413699	-0.01097701
-180.67078058	-0.01124156
-180.63742417	-0.01045243
-180.60406776	-0.00977175
-180.57071136	-0.00945103
-180.53735495	-0.00804977
-180.50399854	-0.00840498
-180.47064213	-0.00770210
-180.43728572	-0.00722174
-180.40392931	-0.00482361
-180.37057290	-0.00543694
-180.33721649	-0.00339784
-180.30386008	-0.00353707
-180.27050367	-0.00219857
-180.23714726	-0.00257473
-180.20379085	-0.00183863
-180.17043444	-0.00083957
-180.13707803	-0.00179922
-180.10372162	-0.00065203
-180.07036521	-0.00214058
-180.03700880	-0.00157491
-180.00365239	-0.00145297
-179.97029598	-0.00114552
-179.93693957	-0.00074144
-179.90358316	-0.00028657
-179.87022676	0.00009148
-179.83687035	0.00205235
-179.80351394	0.00300447
-179.77015753	0.00445076
-179.73680112	0.00264634
-179.70344471	0.00352353
-179.67008830	0.00372274
-179.63673189	0.00335845
-179.60337548	0.00259714
-179.57001907	0.00163752
-179.53666266	0.00184216
-179.50330625	0.00087588
-179.46994984	0.00057886
-179.43659343	0.00030863
-179.40323702	0.00119125
-179.36988061	0.00033177
-179.33652420	0.00081419
-179.30316779	0.00077198
-179.26981138	-0.00172535
-179.23645497	-0.00140682
-179.20309856	-0.00267642
-179.16974216	-0.00492076
-179.13638575	-0.00661672
-179.10302934	-0.00847818
-179.06967293	-0.00976226
-179.03631652	-0.01106378
-179.00296011	-0.00943528
-178.96960370	-0.01043470
-178.93624729	-0.01030226
-178.90289088	-0.00954806
-178.86953447	-0.00958564
-178.83617806	-0.00853279
-178.80282165	-0.00694776
-178.76946524	-0.00724348
-178.73610883	-0.00604490
-178.70275242	-0.00568836
-178.66939601	-0.00541413
-178.63603960	-0.00473266
-178.60268319	-0.00422994
-178.56932678	-0.00491564
-178.53597037	-0.00448441
-178.50261397	-0.00443630
-178.46925756	-0.00423206
-178.43590115	-0.00394778
-178.40254474	-0.00306644
-178.36918833	-0.00322212
-178.33583192	-0.00097472
-178.30247551	0.00112111
-178.26911910	0.00334219
-178.23576269	0.00495708
-178.20240628	0.00774546
-178.16904987	0.00934734
-178.13569346	0.01047837
-178.10233705	0.01288216
-178.06898064	0.01282515
-178.03562423	0.01349148
-178.00226782	0.01147890
-177.96891141	0.00975557
-177.93555500	0.00845028
-177.90219859	0.00829705
-177.86884218	0.00588592
-177.83548577	0.00437768
-177.80212937	0.00220058
-177.76877296	0.00136691
-177.73541655	0.00030360
-177.70206014	0.00032050
-177.66870373	-0.00091761
-177.63534732	-0.00132092
-177.60199091	-0.00199485
-177.56863450	-0.00235512
-177.53527809	-0.00316698
-177.50192168	-0.00279392
-177.46856527	-0.00414095
-177.43520886	-0.00537655
-177.40185245	-0.00646986
-177.36849604	-0.00798789
-177.33513963	-0.00864755
-177.30178322	-0.01066481
-177.26842681	-0.01138603
-177.23507040	-0.00971582
-177.20171399	-0.00939983
-177.16835758	-0.00769982
-177.13500117	-0.00726822
-177.10164477	-0.00467167
-177.06828836	-0.00399607
-177.03493195	-0.00110832
-177.00157554	0.00098760
-176.96821913	0.00281517
-176.93486272	0.00403767
-176.90150631	0.00636444
-176.86814990	0.00726397
-176.83479349	0.00824917
-176.80143708	0.01073095
-176.76808067	0.01102689
-176.73472426	0.01031394
-176.70136785	0.01009921
-176.66801144	0.00936164
-176.63465503	0.00921299
-176.60129862	0.00735105
-176.56794221	0.00621948
-176.53458580	0.00563271
-176.50122939	0.00495257
-176.46787298	0.00481211
-176.43451657	0.00447491
-176.40116017	0.00452538
-176.36780376	0.00441930
-176.33444735	0.00374975
-176.30109094	0.00352559
-176.26773453	0.00353550
-176.23437812	0.00332093
-176.20102171	0.00299411
-176.16766530	0.00259871
-176.13430889	0.00248642
-176.10095248	0.00335363
-176.06759607	0.00278765
-176.03423966	0.00276986
-176.00088325	0.00339083
-175.96752684	0.00311607
-175.93417043	0.00384313
-175.90081402	0.00386231
-175.86745761	0.00391933
-175.83410120	0.00413777
-175.80074479	0.00455555
-175.76738838	0.00629683
-175.73403197	0.00419984
-175.70067557	0.00531047
-175.66731916	0.00349895
-175.63396275	0.00186215
-175.60060634	0.00163103
-175.56724993	-0.00127161
-175.53389352	-0.00138218
-175.50053711	-0.00219463
-175.46718070	-0.00139408
-175.43382429	-0.00222410
-175.40046788	-0.00086193
-175.36711147	-0.00154954
-175.33375506	0.00026750
-175.30039865	0.00022110
-175.26704224	0.00037765
-175.23368583	-0.00069418
-175.20032942	-0.00309772
-175.16697301	-0.00433335
-175.13361660	-0.00605112
-175.10026019	-0.00690520
-175.06690378	-0.00755746
-175.03354737	-0.00855751
-175.00019097	-0.00891476
-174.96683456	-0.00826647
-174.93347815	-0.00695953
-174.90012174	-0.00610712
-174.86676533	-0.00502415
-174.83340892	-0.00469089
-174.80005251	-0.00282322
-174.76669610	-0.00160048
-174.73333969	-0.00070792
-174.69998328	0.00070339
-174.66662687	0.00173710
-174.63327046	0.00098811
-174.59991405	0.00120245
-174.56655764	0.00147611
-174.53320123	0.00089323
-174.49984482	-0.00008677
-174.46648841	-0.00104415
-174.43313200	-0.00151441
-174.39977559	-0.00281746
-174.36641918	-0.00387333
-174.33306278	-0.00566917
-174.29970637	-0.00642551
-174.26634996	-0.00688886
-174.23299355	-0.00714898
-174.19963714	-0.00575206
-174.16628073	-0.00713666
-174.13292432	-0.00469303
-174.09956791	-0.00370991
-174.06621150	-0.00240182
-174.03285509	-0.00223966
-173.99949868	-0.00080713
-173.96614227	-0.00078600
-173.93278586	-0.00229787
-173.89942945	-0.00218238
-173.86607304	-0.00329353
-173.83271663	-0.00569250
-173.79936022	-0.00815893
-173.76600381	-0.00830379
-173.73264740	-0.00921937
-173.69929099	-0.01058060
-173.66593458	-0.01065411
-173.63257818	-0.00925551
-173.59922177	-0.01178321
-173.56586536	-0.01103274
-173.53250895	-0.01256110
-173.49915254	-0.01297803
-173.46579613	-0.01422875
-173.43243972	-0.01609367
-173.39908331	-0.01737748
-173.36572690	-0.01774525
-173.33237049	-0.01920557
-173.29901408	-0.01952979
-173.26565767	-0.02078744
-173.23230126	-0.01833580
-173.19894485	-0.01797290
-173.16558844	-0.01498901
-173.13223203	-0.01360245
-173.09887562	-0.01002753
-173.06551921	-0.00656851
-173.03216280	-0.00267443
-172.99880639	0.00150646
-172.96544998	0.00400034
-172.93209358	0.00562800
-172.89873717	0.00817981
-172.86538076	0.01016798
-172.83202435	0.01075949
-172.79866794	0.01208024
-172.76531153	0.01154214
-172.73195512	0.01150637
-172.69859871	0.00941305
-172.66524230	0.00799158
-172.63188589	0.00625665
-172.59852948	0.00413342
-172.56517307	0.00249418
-172.53181666	0.00253438
-172.49846025	0.00050216
-172.46510384	0.00135813
-172.43174743	-0.00015554
-172.39839102	0.00022793
-172.36503461	-0.00150462
-172.33167820	0.00043767
-172.29832179	-0.00040057
-172.26496538	-0.00047767
-172.23160898	-0.00133614
-172.19825257	-0.00280910
-172.16489616	-0.00280372
-172.13153975	-0.00122792
-172.09818334	-0.00164722
-172.06482693	-0.00072441
-172.03147052	0.00143097
-171.99811411	0.00033292
-171.96475770	0.00267825
-171.93140129	0.00386090
-171.89804488	0.00411461
-171.86468847	0.00672248
-171.83133206	0.00756877
-171.79797565	0.01135223
-171.76461924	0.01135487
-171.73126283	0.01144069
-171.69790642	0.01087320
-171.66455001	0.01048325
-171.63119360	0.01008812
-171.59783719	0.00915490
-171.56448078	0.00945271
-171.53112438	0.00845565
-171.49776797	0.00699404
-171.46441156	0.00637493
-171.43105515	0.00593841
-171.39769874	0.00500955
-171.36434233	0.00585120
-171.33098592	0.00652638
-171.29762951	0.00775759
-171.26427310	0.00946919
-171.23091669	0.01159338
-171.19756028	0.01309922
-171.16420387	0.01510874
-171.13084746	0.01788044
-171.09749105	0.01895686
-171.06413464	0.01943845
-171.03077823	0.01852435
-170.99742182	0.01807657
-170.96406541	0.01723802
-170.93070900	0.01624005
-170.89735259	0.01502498
-170.86399618	0.01437100
-170.83063978	0.01019894
-170.79728337	0.00983639
-170.76392696	0.00754209
-170.73057055	0.00766057
-170.69721414	0.00615577
-170.66385773	0.00557046
-170.63050132	0.00548108
-170.59714491	0.00493023
-170.56378850	0.00552352
-170.53043209	0.00660266
-170.49707568	0.00756572
-170.46371927	0.00874067
-170.43036286	0.00962814
-170.39700645	0.01074542
-170.36365004	0.00977950
-170.33029363	0.00959755
-170.29693722	0.00854749
-170.26358081	0.00968075
-170.23022440	0.00939474
-170.19686799	0.00967943
-170.16351159	0.00937314
-170.13015518	0.00847424
-170.09679877	0.00969048
-170.06344236	0.00847607
-170.03008595	0.00882155
-169.99672954	0.00846520
-169.96337313	0.00772728
-169.93001672	0.00823033
-169.89666031	0.00637521
-169.86330390	0.00545327
-169.82994749	0.00272205
-169.79659108	0.00192397
-169.76323467	0.00111538
-169.72987826	-0.00149404
-169.69652185	-0.00258353
-169.66316544	-0.00420383
-169.62980903	-0.00415719
-169.59645262	-0.00408227
-169.56309621	-0.00420009
-169.52973980	-0.00390289
-169.49638339	-0.00236847
-169.46302699	-0.00122574
-169.42967058	0.00043843
-169.39631417	0.00230647
-169.36295776	0.00462507
-169.32960135	0.00629607
-169.29624494	0.00825965
-169.26288853	0.00794277
-169.22953212	0.00923102
-169.19617571	0.00859367
-169.16281930	0.00840903
-169.12946289	0.00686093
-169.09610648	0.00589613
-169.06275007	0.00408229
-169.02939366	0.00282045
-168.99603725	0.00266521
-168.96268084	0.00179283
-168.92932443	0.00124276
-168.89596802	-0.00084125
-168.86261161	-0.00059159
-168.82925520	0.00006662
-168.79589879	0.00085314
-168.76254239	0.00183349
-168.72918598	0.00291720
-168.69582957	0.00424689
-168.66247316	0.00409625
-168.62911675	0.00320987
-168.59576034	0.00430570
-168.56240393	0.00284321
-168.52904752	0.00328281
-168.49569111	0.00381732
-168.46233470	0.00148971
-168.42897829	0.00037436
-168.39562188	-0.00061258
-168.36226547	-0.00291141
-168.32890906	-0.00420048
-168.29555265	-0.00581240
-168.26219624	-0.00781323
-168.22883983	-0.00963910
-168.19548342	-0.01187349
-168.16212701	-0.01294251
-168.12877060	-0.01456474
-168.09541419	-0.01547762
-168.06205779	-0.01472472
-168.02870138	-0.01554721
-167.99534497	-0.01467597
-167.96198856	-0.01506720
-167.92863215	-0.01353438
-167.89527574	-0.01233679
-167.86191933	-0.00925296
-167.82856292	-0.00738707
-167.79520651	-0.00531972
-167.76185010	-0.00228595
-167.72849369	0.00012686
-167.69513728	0.00272244
-167.66178087	0.00462602
-167.62842446	0.00578506
-167.59506805	0.00654185
-167.56171164	0.00598178
-167.52835523	0.00712595
-167.49499882	0.00627686
-167.46164241	0.00698087
-167.42828600	0.00418562
-167.39492959	0.00350620
-167.36157319	0.00222903
-167.32821678	-0.00109264
-167.29486037	-0.00312821
-167.26150396	-0.00492685
-167.22814755	-0.00742119
-167.19479114	-0.00937701
-167.16143473	-0.01065588
-167.12807832	-0.01260923
-167.09472191	-0.01235593
-167.06136550	-0.01239204
-167.02800909	-0.01068816
-166.99465268	-0.00901261
-166.96129627	-0.00889076
-166.92793986	-0.00748602
-166.89458345	-0.00624661
-166.86122704	-0.00363584
-166.82787063	-0.00229382
-166.79451422	-0.00134038
-166.76115781	-0.00045416
-166.72780140	-0.00081922
-166.69444500	-0.00052992
-166.66108859	-0.00201766
-166.62773218	-0.00315983
-166.59437577	-0.00415884
-166.56101936	-0.00688684
-166.52766295	-0.00877859
-166.49430654	-0.01140673
-166.46095013	-0.01185549
-166.42759372	-0.01347725
