# Menlo Systems Time Domain Spectrometer
# Program Version 1.4.7 
#  Start: -300 ps, Average over 80 waveforms. Date: 2023-3-20
# Time [ps] 	 THz Signal [a.u.]
-199.78400324	-0.01678356
-199.75064683	-0.01931463
-199.71729042	-0.02163388
-199.68393401	-0.02223773
-199.65057760	-0.02157984
-199.61722119	-0.02108595
-199.58386478	-0.01683012
-199.55050837	-0.01487980
-199.51715196	-0.01120304
-199.48379555	-0.00814286
-199.45043914	-0.00241919
-199.41708273	0.00190714
-199.38372632	0.00596018
-199.35036991	0.00903088
-199.31701351	0.01139591
-199.28365710	0.01264467
-199.25030069	0.01438543
-199.21694428	0.01428057
-199.18358787	0.01364271
-199.15023146	0.01272486
-199.11687505	0.00917362
-199.08351864	0.00644065
-199.05016223	0.00424518
-199.01680582	-0.00143198
-198.98344941	-0.00553823
-198.95009300	-0.00996141
-198.91673659	-0.01245539
-198.88338018	-0.01497242
-198.85002377	-0.01584049
-198.81666736	-0.01774600
-198.78331095	-0.01728087
-198.74995454	-0.01735263
-198.71659813	-0.01802335
-198.68324172	-0.01719281
-198.64988531	-0.01506685
-198.61652891	-0.01357384
-198.58317250	-0.01211811
-198.54981609	-0.01111282
-198.51645968	-0.00940105
-198.48310327	-0.00839423
-198.44974686	-0.00749678
-198.41639045	-0.00496059
-198.38303404	-0.00587609
-198.34967763	-0.00466985
-198.31632122	-0.00387590
-198.28296481	-0.00359572
-198.24960840	-0.00423781
-198.21625199	-0.00468811
-198.18289558	-0.00441876
-198.14953917	-0.00366366
-198.11618276	-0.00489541
-198.08282635	-0.00556120
-198.04946994	-0.00592039
-198.01611353	-0.00551746
-197.98275712	-0.00635488
-197.94940072	-0.00567090
-197.91604431	-0.00544189
-197.88268790	-0.00563062
-197.84933149	-0.00641466
-197.81597508	-0.00623906
-197.78261867	-0.00705704
-197.74926226	-0.00604062
-197.71590585	-0.00560739
-197.68254944	-0.00595928
-197.64919303	-0.00498293
-197.61583662	-0.00437446
-197.58248021	-0.00386167
-197.54912380	-0.00125358
-197.51576739	-0.00052991
-197.48241098	0.00033317
-197.44905457	0.00140406
-197.41569816	0.00196014
-197.38234175	0.00145895
-197.34898534	0.00201119
-197.31562893	0.00158269
-197.28227252	-0.00041433
-197.24891612	-0.00080288
-197.21555971	-0.00222109
-197.18220330	-0.00175792
-197.14884689	-0.00446547
-197.11549048	-0.00548205
-197.08213407	-0.00645398
-197.04877766	-0.00708438
-197.01542125	-0.00719445
-196.98206484	-0.00599571
-196.94870843	-0.00641379
-196.91535202	-0.00590259
-196.88199561	-0.00467155
-196.84863920	-0.00410131
-196.81528279	-0.00223141
-196.78192638	-0.00134471
-196.74856997	0.00046238
-196.71521356	0.00081824
-196.68185715	0.00078244
-196.64850074	0.00075593
-196.61514433	-0.00078632
-196.58178792	-0.00169808
-196.54843152	-0.00364410
-196.51507511	-0.00417623
-196.48171870	-0.00615237
-196.44836229	-0.00636881
-196.41500588	-0.00666978
-196.38164947	-0.00727807
-196.34829306	-0.00775684
-196.31493665	-0.00805256
-196.28158024	-0.00615905
-196.24822383	-0.00370951
-196.21486742	-0.00247462
-196.18151101	-0.00090184
-196.14815460	0.00000504
-196.11479819	0.00194364
-196.08144178	0.00259277
-196.04808537	0.00227744
-196.01472896	0.00134437
-195.98137255	0.00156017
-195.94801614	0.00075043
-195.91465973	-0.00093107
-195.88130332	-0.00363702
-195.84794692	-0.00445713
-195.81459051	-0.00732768
-195.78123410	-0.00881017
-195.74787769	-0.01120333
-195.71452128	-0.01375750
-195.68116487	-0.01473686
-195.64780846	-0.01740346
-195.61445205	-0.01837572
-195.58109564	-0.01731525
-195.54773923	-0.01700239
-195.51438282	-0.01568797
-195.48102641	-0.01358319
-195.44767000	-0.01125669
-195.41431359	-0.00954661
-195.38095718	-0.00645239
-195.34760077	-0.00534796
-195.31424436	-0.00276365
-195.28088795	-0.00243511
-195.24753154	-0.00167795
-195.21417513	-0.00159398
-195.18081872	-0.00185707
-195.14746232	-0.00178457
-195.11410591	-0.00408567
-195.08074950	-0.00675958
-195.04739309	-0.00787425
-195.01403668	-0.01003380
-194.98068027	-0.01131352
-194.94732386	-0.01377166
-194.91396745	-0.01549398
-194.88061104	-0.01604902
-194.84725463	-0.01777689
-194.81389822	-0.01677342
-194.78054181	-0.01635495
-194.74718540	-0.01609959
-194.71382899	-0.01522188
-194.68047258	-0.01451327
-194.64711617	-0.01271308
-194.61375976	-0.01014304
-194.58040335	-0.00883415
-194.54704694	-0.00620032
-194.51369053	-0.00431552
-194.48033413	-0.00276007
-194.44697772	0.00061146
-194.41362131	0.00040660
-194.38026490	0.00116996
-194.34690849	0.00021435
-194.31355208	-0.00021975
-194.28019567	-0.00196057
-194.24683926	-0.00341792
-194.21348285	-0.00556028
-194.18012644	-0.00955078
-194.14677003	-0.01293551
-194.11341362	-0.01467868
-194.08005721	-0.01765521
-194.04670080	-0.01972681
-194.01334439	-0.02086094
-193.97998798	-0.02137626
-193.94663157	-0.02024633
-193.91327516	-0.02065978
-193.87991875	-0.01786386
-193.84656234	-0.01641644
-193.81320593	-0.01487094
-193.77984953	-0.01179607
-193.74649312	-0.01048553
-193.71313671	-0.00868433
-193.67978030	-0.00688770
-193.64642389	-0.00477542
-193.61306748	-0.00563737
-193.57971107	-0.00539191
-193.54635466	-0.00654309
-193.51299825	-0.00716224
-193.47964184	-0.00737288
-193.44628543	-0.00912841
-193.41292902	-0.01135592
-193.37957261	-0.01273753
-193.34621620	-0.01505334
-193.31285979	-0.01686366
-193.27950338	-0.01812780
-193.24614697	-0.02136975
-193.21279056	-0.02333458
-193.17943415	-0.02426903
-193.14607774	-0.02572975
-193.11272133	-0.02592662
-193.07936493	-0.02406103
-193.04600852	-0.02401655
-193.01265211	-0.02045998
-192.97929570	-0.01684873
-192.94593929	-0.01501456
-192.91258288	-0.01273526
-192.87922647	-0.00803850
-192.84587006	-0.00412694
-192.81251365	-0.00160632
-192.77915724	-0.00015015
-192.74580083	0.00021307
-192.71244442	0.00159426
-192.67908801	0.00154644
-192.64573160	-0.00083504
-192.61237519	-0.00202389
-192.57901878	-0.00447452
-192.54566237	-0.00518900
-192.51230596	-0.00741284
-192.47894955	-0.01001921
-192.44559314	-0.01171275
-192.41223673	-0.01456276
-192.37888033	-0.01661389
-192.34552392	-0.01738335
-192.31216751	-0.01893641
-192.27881110	-0.01988278
-192.24545469	-0.02046597
-192.21209828	-0.02172510
-192.17874187	-0.02020631
-192.14538546	-0.01959668
-192.11202905	-0.01816219
-192.07867264	-0.01660408
-192.04531623	-0.01352903
-192.01195982	-0.01128994
-191.97860341	-0.00868889
-191.94524700	-0.00506184
-191.91189059	-0.00261057
-191.87853418	0.00145015
-191.84517777	0.00328019
-191.81182136	0.00507511
-191.77846495	0.00453814
-191.74510854	0.00462833
-191.71175213	0.00243648
-191.67839573	0.00184820
-191.64503932	-0.00064188
-191.61168291	-0.00296171
-191.57832650	-0.00799528
-191.54497009	-0.01124872
-191.51161368	-0.01405405
-191.47825727	-0.01719453
-191.44490086	-0.01956417
-191.41154445	-0.02170661
-191.37818804	-0.02336799
-191.34483163	-0.02236133
-191.31147522	-0.02206175
-191.27811881	-0.01979155
-191.24476240	-0.01695123
-191.21140599	-0.01302374
-191.17804958	-0.00842084
-191.14469317	-0.00426995
-191.11133676	-0.00070948
-191.07798035	0.00413356
-191.04462394	0.00729635
-191.01126753	0.00897038
-190.97791113	0.00983209
-190.94455472	0.00908791
-190.91119831	0.00827781
-190.87784190	0.00691060
-190.84448549	0.00420290
-190.81112908	-0.00065140
-190.77777267	-0.00434037
-190.74441626	-0.00899359
-190.71105985	-0.01308592
-190.67770344	-0.01711156
-190.64434703	-0.01959212
-190.61099062	-0.02202716
-190.57763421	-0.02206142
-190.54427780	-0.02134161
-190.51092139	-0.02031009
-190.47756498	-0.01773604
-190.44420857	-0.01521706
-190.41085216	-0.01262107
-190.37749575	-0.00837012
-190.34413934	-0.00367779
-190.31078294	-0.00206040
-190.27742653	0.00001330
-190.24407012	0.00263867
-190.21071371	0.00301664
-190.17735730	0.00428643
-190.14400089	0.00356109
-190.11064448	0.00209917
-190.07728807	0.00132481
-190.04393166	0.00067548
-190.01057525	-0.00084012
-189.97721884	-0.00199958
-189.94386243	-0.00352738
-189.91050602	-0.00362670
-189.87714961	-0.00439798
-189.84379320	-0.00622639
-189.81043679	-0.00737712
-189.77708038	-0.00723342
-189.74372397	-0.01054160
-189.71036756	-0.01226884
-189.67701115	-0.01296569
-189.64365474	-0.01462250
-189.61029834	-0.01536677
-189.57694193	-0.01541292
-189.54358552	-0.01583339
-189.51022911	-0.01414062
-189.47687270	-0.01227151
-189.44351629	-0.01262251
-189.41015988	-0.01026407
-189.37680347	-0.00726057
-189.34344706	-0.00748731
-189.31009065	-0.00478794
-189.27673424	-0.00397472
-189.24337783	-0.00214637
-189.21002142	0.00000539
-189.17666501	-0.00103711
-189.14330860	0.00039326
-189.10995219	0.00045433
-189.07659578	0.00020162
-189.04323937	-0.00117713
-189.00988296	-0.00134744
-188.97652655	-0.00214668
-188.94317014	-0.00273327
-188.90981374	-0.00240408
-188.87645733	-0.00277253
-188.84310092	-0.00193095
-188.80974451	-0.00135729
-188.77638810	-0.00177985
-188.74303169	-0.00063079
-188.70967528	0.00003503
-188.67631887	0.00080694
-188.64296246	0.00143228
-188.60960605	0.00129550
-188.57624964	0.00207340
-188.54289323	0.00249147
-188.50953682	0.00064016
-188.47618041	-0.00013761
-188.44282400	-0.00094181
-188.40946759	-0.00175578
-188.37611118	-0.00208204
-188.34275477	-0.00188423
-188.30939836	-0.00315570
-188.27604195	-0.00197126
-188.24268554	-0.00282607
-188.20932914	-0.00111138
-188.17597273	0.00207434
-188.14261632	0.00161618
-188.10925991	0.00371272
-188.07590350	0.00168620
-188.04254709	0.00263786
-188.00919068	0.00195244
-187.97583427	0.00073094
-187.94247786	-0.00121838
-187.90912145	-0.00342032
-187.87576504	-0.00489944
-187.84240863	-0.00886903
-187.80905222	-0.00953579
-187.77569581	-0.01069578
-187.74233940	-0.01179573
-187.70898299	-0.01105031
-187.67562658	-0.01046031
-187.64227017	-0.00878214
-187.60891376	-0.00713597
-187.57555735	-0.00471365
-187.54220094	-0.00403238
-187.50884454	-0.00348217
-187.47548813	-0.00147147
-187.44213172	-0.00098477
-187.40877531	-0.00099754
-187.37541890	-0.00030773
-187.34206249	0.00012713
-187.30870608	-0.00027140
-187.27534967	-0.00106622
-187.24199326	-0.00155616
-187.20863685	-0.00201405
-187.17528044	-0.00223511
-187.14192403	-0.00278227
-187.10856762	-0.00338312
-187.07521121	-0.00272136
-187.04185480	-0.00165789
-187.00849839	-0.00320819
-186.97514198	-0.00263854
-186.94178557	-0.00318481
-186.90842916	-0.00334194
-186.87507275	-0.00578166
-186.84171634	-0.00477147
-186.80835994	-0.00597439
-186.77500353	-0.00836960
-186.74164712	-0.00945411
-186.70829071	-0.01060737
-186.67493430	-0.01052600
-186.64157789	-0.00977000
-186.60822148	-0.01068732
-186.57486507	-0.00920341
-186.54150866	-0.00917241
-186.50815225	-0.00767830
-186.47479584	-0.00675205
-186.44143943	-0.00556634
-186.40808302	-0.00611879
-186.37472661	-0.00632751
-186.34137020	-0.00572667
-186.30801379	-0.00698413
-186.27465738	-0.00715039
-186.24130097	-0.00738167
-186.20794456	-0.00864936
-186.17458815	-0.01031378
-186.14123175	-0.00973457
-186.10787534	-0.00983780
-186.07451893	-0.01042488
-186.04116252	-0.01044544
-186.00780611	-0.00932960
-185.97444970	-0.01091276
-185.94109329	-0.01011424
-185.90773688	-0.01011626
-185.87438047	-0.01107146
-185.84102406	-0.01127972
-185.80766765	-0.01021250
-185.77431124	-0.01148985
-185.74095483	-0.01149434
-185.70759842	-0.01108989
-185.67424201	-0.01136578
-185.64088560	-0.01095892
-185.60752919	-0.00900701
-185.57417278	-0.00885512
-185.54081637	-0.00769294
-185.50745996	-0.00830125
-185.47410355	-0.00601163
-185.44074715	-0.00632280
-185.40739074	-0.00541627
-185.37403433	-0.00501627
-185.34067792	-0.00511044
-185.30732151	-0.00765589
-185.27396510	-0.00817783
-185.24060869	-0.00880346
-185.20725228	-0.01001272
-185.17389587	-0.01059411
-185.14053946	-0.01177602
-185.10718305	-0.01208536
-185.07382664	-0.01411703
-185.04047023	-0.01404677
-185.00711382	-0.01304572
-184.97375741	-0.01302588
-184.94040100	-0.01091056
-184.90704459	-0.00984926
-184.87368818	-0.00896242
-184.84033177	-0.00693251
-184.80697536	-0.00499104
-184.77361895	-0.00306840
-184.74026255	-0.00095600
-184.70690614	0.00001114
-184.67354973	0.00028636
-184.64019332	0.00172677
-184.60683691	0.00121588
-184.57348050	0.00125716
-184.54012409	-0.00019711
-184.50676768	-0.00157591
-184.47341127	-0.00460751
-184.44005486	-0.00423156
-184.40669845	-0.00726687
-184.37334204	-0.00987337
-184.33998563	-0.01150151
-184.30662922	-0.01371890
-184.27327281	-0.01501645
-184.23991640	-0.01614353
-184.20655999	-0.01634725
-184.17320358	-0.01628080
-184.13984717	-0.01572101
-184.10649076	-0.01491875
-184.07313435	-0.01372231
-184.03977795	-0.01384240
-184.00642154	-0.01205859
-183.97306513	-0.01014451
-183.93970872	-0.00776842
-183.90635231	-0.00665532
-183.87299590	-0.00493930
-183.83963949	-0.00327795
-183.80628308	-0.00200282
-183.77292667	-0.00178642
-183.73957026	0.00039032
-183.70621385	0.00145589
-183.67285744	0.00143904
-183.63950103	0.00107343
-183.60614462	0.00090927
-183.57278821	0.00108952
-183.53943180	-0.00115073
-183.50607539	-0.00287064
-183.47271898	-0.00478961
-183.43936257	-0.00701939
-183.40600616	-0.00901912
-183.37264975	-0.00931299
-183.33929335	-0.01069725
-183.30593694	-0.01231203
-183.27258053	-0.01294203
-183.23922412	-0.01132903
-183.20586771	-0.01050466
-183.17251130	-0.00914088
-183.13915489	-0.00706142
-183.10579848	-0.00456363
-183.07244207	-0.00330125
-183.03908566	-0.00170767
-183.00572925	0.00080467
-182.97237284	0.00099180
-182.93901643	0.00133393
-182.90566002	0.00325851
-182.87230361	0.00097161
-182.83894720	-0.00077928
-182.80559079	-0.00069045
-182.77223438	-0.00272775
-182.73887797	-0.00573219
-182.70552156	-0.00800523
-182.67216516	-0.01062055
-182.63880875	-0.01233215
-182.60545234	-0.01465359
-182.57209593	-0.01600116
-182.53873952	-0.01772326
-182.50538311	-0.01831568
-182.47202670	-0.01872724
-182.43867029	-0.01823833
-182.40531388	-0.01692390
-182.37195747	-0.01610852
-182.33860106	-0.01463475
-182.30524465	-0.01277757
-182.27188824	-0.01067328
-182.23853183	-0.00986502
-182.20517542	-0.00704059
-182.17181901	-0.00670259
-182.13846260	-0.00485580
-182.10510619	-0.00451346
-182.07174978	-0.00343655
-182.03839337	-0.00205410
-182.00503696	-0.00099222
-181.97168056	-0.00021221
-181.93832415	-0.00097486
-181.90496774	-0.00007346
-181.87161133	0.00041545
-181.83825492	0.00021565
-181.80489851	-0.00104717
-181.77154210	-0.00026005
-181.73818569	-0.00208242
-181.70482928	-0.00417507
-181.67147287	-0.00502939
-181.63811646	-0.00650557
-181.60476005	-0.00887478
-181.57140364	-0.01014895
-181.53804723	-0.01038041
-181.50469082	-0.01188878
-181.47133441	-0.01247184
-181.43797800	-0.01130764
-181.40462159	-0.01005371
-181.37126518	-0.00986301
-181.33790877	-0.00730952
-181.30455236	-0.00657617
-181.27119596	-0.00346579
-181.23783955	-0.00109744
-181.20448314	0.00013164
-181.17112673	0.00062932
-181.13777032	0.00216658
-181.10441391	0.00161369
-181.07105750	0.00213854
-181.03770109	0.00065515
-181.00434468	-0.00058926
-180.97098827	-0.00138322
-180.93763186	-0.00335353
-180.90427545	-0.00419170
-180.87091904	-0.00583758
-180.83756263	-0.00640713
-180.80420622	-0.00662759
-180.77084981	-0.00735930
-180.73749340	-0.00876301
-180.70413699	-0.00864711
-180.67078058	-0.00853649
-180.63742417	-0.00546149
-180.60406776	-0.00643884
-180.57071136	-0.00608662
-180.53735495	-0.00493844
-180.50399854	-0.00367086
-180.47064213	-0.00366755
-180.43728572	-0.00269271
-180.40392931	-0.00256473
-180.37057290	-0.00247995
-180.33721649	-0.00254385
-180.30386008	-0.00210015
-180.27050367	-0.00380048
-180.23714726	-0.00260509
-180.20379085	-0.00295560
-180.17043444	-0.00320516
-180.13707803	-0.00393038
-180.10372162	-0.00402739
-180.07036521	-0.00425186
-180.03700880	-0.00389963
-180.00365239	-0.00411598
-179.97029598	-0.00446539
-179.93693957	-0.00317287
-179.90358316	-0.00308928
-179.87022676	-0.00221474
-179.83687035	-0.00191980
-179.80351394	-0.00102718
-179.77015753	-0.00063129
-179.73680112	-0.00067075
-179.70344471	-0.00073210
-179.67008830	-0.00049760
-179.63673189	0.00033498
-179.60337548	-0.00089517
-179.57001907	-0.00004123
-179.53666266	0.00054819
-179.50330625	-0.00127260
-179.46994984	-0.00216258
-179.43659343	-0.00087971
-179.40323702	-0.00037272
-179.36988061	-0.00083668
-179.33652420	-0.00041385
-179.30316779	-0.00179314
-179.26981138	-0.00131065
-179.23645497	-0.00149895
-179.20309856	-0.00310948
-179.16974216	-0.00303670
-179.13638575	-0.00417498
-179.10302934	-0.00493142
-179.06967293	-0.00409791
-179.03631652	-0.00580278
-179.00296011	-0.00503313
-178.96960370	-0.00542255
-178.93624729	-0.00606216
-178.90289088	-0.00468328
-178.86953447	-0.00374291
-178.83617806	-0.00489845
-178.80282165	-0.00454199
-178.76946524	-0.00407113
-178.73610883	-0.00298081
-178.70275242	-0.00377644
-178.66939601	-0.00324513
-178.63603960	-0.00355049
-178.60268319	-0.00387301
-178.56932678	-0.00419393
-178.53597037	-0.00488937
-178.50261397	-0.00548236
-178.46925756	-0.00508321
-178.43590115	-0.00560676
-178.40254474	-0.00521097
-178.36918833	-0.00537687
-178.33583192	-0.00517651
-178.30247551	-0.00321428
-178.26911910	-0.00242151
-178.23576269	-0.00004589
-178.20240628	0.00157394
-178.16904987	0.00180545
-178.13569346	0.00320583
-178.10233705	0.00270177
-178.06898064	0.00325082
-178.03562423	0.00346064
-178.00226782	0.00369306
-177.96891141	0.00307626
-177.93555500	0.00211852
-177.90219859	0.00169900
-177.86884218	0.00144206
-177.83548577	0.00106255
-177.80212937	0.00037459
-177.76877296	0.00123261
-177.73541655	0.00019180
-177.70206014	0.00107736
-177.66870373	0.00224703
-177.63534732	0.00170403
-177.60199091	0.00207209
-177.56863450	0.00109647
-177.53527809	0.00107976
-177.50192168	0.00094151
-177.46856527	0.00029137
-177.43520886	0.00019085
-177.40185245	-0.00109530
-177.36849604	-0.00246464
-177.33513963	-0.00294567
-177.30178322	-0.00425684
-177.26842681	-0.00556952
-177.23507040	-0.00550301
-177.20171399	-0.00389891
-177.16835758	-0.00431840
-177.13500117	-0.00445507
-177.10164477	-0.00343935
-177.06828836	-0.00222511
-177.03493195	-0.00143658
-177.00157554	-0.00122937
-176.96821913	0.00061694
-176.93486272	0.00209801
-176.90150631	0.00256145
-176.86814990	0.00248833
-176.83479349	0.00288492
-176.80143708	0.00334738
-176.76808067	0.00408151
-176.73472426	0.00422149
-176.70136785	0.00200725
-176.66801144	0.00182583
-176.63465503	0.00226947
-176.60129862	0.00245615
-176.56794221	0.00345715
-176.53458580	0.00198149
-176.50122939	0.00181500
-176.46787298	0.00232812
-176.43451657	0.00269820
-176.40116017	0.00162594
-176.36780376	0.00180145
-176.33444735	0.00282899
-176.30109094	0.00350670
-176.26773453	0.00366352
-176.23437812	0.00320183
-176.20102171	0.00248738
-176.16766530	0.00345506
-176.13430889	0.00351509
-176.10095248	0.00315751
-176.06759607	0.00241486
-176.03423966	0.00290361
-176.00088325	0.00291162
-175.96752684	0.00316191
-175.93417043	0.00173910
-175.90081402	0.00279435
-175.86745761	0.00309706
-175.83410120	0.00301882
-175.80074479	0.00305495
-175.76738838	0.00227850
-175.73403197	0.00363569
-175.70067557	0.00293511
-175.66731916	0.00365050
-175.63396275	0.00115623
-175.60060634	0.00106100
-175.56724993	0.00093021
-175.53389352	0.00061131
-175.50053711	0.00070154
-175.46718070	0.00106396
-175.43382429	-0.00027804
-175.40046788	-0.00039254
-175.36711147	0.00025042
-175.33375506	0.00151060
-175.30039865	0.00187152
-175.26704224	0.00054400
-175.23368583	0.00125256
-175.20032942	-0.00040057
-175.16697301	-0.00199291
-175.13361660	-0.00217711
-175.10026019	-0.00280851
-175.06690378	-0.00353771
-175.03354737	-0.00338309
-175.00019097	-0.00378326
-174.96683456	-0.00433774
-174.93347815	-0.00397615
-174.90012174	-0.00227513
-174.86676533	-0.00365372
-174.83340892	-0.00155774
-174.80005251	0.00037574
-174.76669610	-0.00018195
-174.73333969	0.00022395
-174.69998328	0.00090545
-174.66662687	0.00044318
-174.63327046	0.00064244
-174.59991405	-0.00051706
-174.56655764	-0.00071989
-174.53320123	-0.00229175
-174.49984482	-0.00161054
-174.46648841	-0.00306528
-174.43313200	-0.00378657
-174.39977559	-0.00467619
-174.36641918	-0.00582138
-174.33306278	-0.00572200
-174.29970637	-0.00539947
-174.26634996	-0.00527924
-174.23299355	-0.00569632
-174.19963714	-0.00459014
-174.16628073	-0.00518325
-174.13292432	-0.00516369
-174.09956791	-0.00358189
-174.06621150	-0.00284824
-174.03285509	-0.00430197
-173.99949868	-0.00126413
-173.96614227	-0.00203429
-173.93278586	-0.00206809
-173.89942945	-0.00179465
-173.86607304	-0.00322943
-173.83271663	-0.00451989
-173.79936022	-0.00412600
-173.76600381	-0.00569121
-173.73264740	-0.00619139
-173.69929099	-0.00632616
-173.66593458	-0.00572287
-173.63257818	-0.00677992
-173.59922177	-0.00705815
-173.56586536	-0.00811560
-173.53250895	-0.00737268
-173.49915254	-0.00786811
-173.46579613	-0.00889880
-173.43243972	-0.00915063
-173.39908331	-0.01030147
-173.36572690	-0.01133739
-173.33237049	-0.01183445
-173.29901408	-0.01196845
-173.26565767	-0.01241514
-173.23230126	-0.01168085
-173.19894485	-0.01147869
-173.16558844	-0.01097436
-173.13223203	-0.00874298
-173.09887562	-0.00649051
-173.06551921	-0.00691555
-173.03216280	-0.00535914
-172.99880639	-0.00227523
-172.96544998	-0.00105520
-172.93209358	0.00119111
-172.89873717	0.00005326
-172.86538076	0.00044160
-172.83202435	0.00265222
-172.79866794	0.00248171
-172.76531153	0.00159329
-172.73195512	0.00240960
-172.69859871	0.00167053
-172.66524230	-0.00084982
-172.63188589	-0.00007652
-172.59852948	0.00079805
-172.56517307	-0.00168939
-172.53181666	-0.00142498
-172.49846025	-0.00121052
-172.46510384	-0.00113270
-172.43174743	-0.00105606
-172.39839102	-0.00083441
-172.36503461	0.00085316
-172.33167820	0.00073678
-172.29832179	0.00104913
-172.26496538	0.00026651
-172.23160898	0.00060167
-172.19825257	0.00057577
-172.16489616	-0.00012654
-172.13153975	-0.00041471
-172.09818334	0.00054591
-172.06482693	0.00116324
-172.03147052	0.00139650
-171.99811411	0.00240554
-171.96475770	0.00162774
-171.93140129	0.00263313
-171.89804488	0.00383866
-171.86468847	0.00552132
-171.83133206	0.00647627
-171.79797565	0.00646794
-171.76461924	0.00645791
-171.73126283	0.00593131
-171.69790642	0.00569139
-171.66455001	0.00555104
-171.63119360	0.00577656
-171.59783719	0.00494107
-171.56448078	0.00448955
-171.53112438	0.00342802
-171.49776797	0.00385387
-171.46441156	0.00346453
-171.43105515	0.00411362
-171.39769874	0.00522806
-171.36434233	0.00400006
-171.33098592	0.00585865
-171.29762951	0.00636901
-171.26427310	0.00875682
-171.23091669	0.00840983
-171.19756028	0.01014008
-171.16420387	0.01179103
-171.13084746	0.01233025
-171.09749105	0.01407883
-171.06413464	0.01414936
-171.03077823	0.01256591
-170.99742182	0.01239975
-170.96406541	0.01284733
-170.93070900	0.01133192
-170.89735259	0.01033334
-170.86399618	0.00945288
-170.83063978	0.00884087
-170.79728337	0.00816365
-170.76392696	0.00661153
-170.73057055	0.00746213
-170.69721414	0.00667654
-170.66385773	0.00674041
-170.63050132	0.00657511
-170.59714491	0.00707144
-170.56378850	0.00721254
-170.53043209	0.00713217
-170.49707568	0.00734292
-170.46371927	0.00879747
-170.43036286	0.00951011
-170.39700645	0.00928728
-170.36365004	0.01022085
-170.33029363	0.00955675
-170.29693722	0.00957979
-170.26358081	0.00935853
-170.23022440	0.00998307
-170.19686799	0.00801861
-170.16351159	0.00756244
-170.13015518	0.00744109
-170.09679877	0.00845922
-170.06344236	0.00707670
-170.03008595	0.00752880
-169.99672954	0.00741912
-169.96337313	0.00685433
-169.93001672	0.00694012
-169.89666031	0.00611726
-169.86330390	0.00539595
-169.82994749	0.00474058
-169.79659108	0.00445512
-169.76323467	0.00318004
-169.72987826	0.00276392
-169.69652185	0.00112371
-169.66316544	-0.00033210
-169.62980903	0.00081461
-169.59645262	0.00039618
-169.56309621	-0.00031989
-169.52973980	0.00184928
-169.49638339	0.00285488
-169.46302699	0.00331793
-169.42967058	0.00439107
-169.39631417	0.00436262
-169.36295776	0.00390431
-169.32960135	0.00602252
-169.29624494	0.00579240
-169.26288853	0.00630006
-169.22953212	0.00615413
-169.19617571	0.00625510
-169.16281930	0.00424983
-169.12946289	0.00352998
-169.09610648	0.00231306
-169.06275007	0.00100123
-169.02939366	-0.00057641
-168.99603725	-0.00117771
-168.96268084	0.00016726
-168.92932443	-0.00057942
-168.89596802	-0.00089289
-168.86261161	-0.00108892
-168.82925520	-0.00032649
-168.79589879	-0.00016440
-168.76254239	0.00071559
-168.72918598	0.00169825
-168.69582957	0.00408170
-168.66247316	0.00401224
-168.62911675	0.00526237
-168.59576034	0.00398034
-168.56240393	0.00435550
-168.52904752	0.00399392
-168.49569111	0.00338345
-168.46233470	0.00253867
-168.42897829	0.00179932
-168.39562188	0.00160640
-168.36226547	-0.00057500
-168.32890906	-0.00233132
-168.29555265	-0.00255725
-168.26219624	-0.00376024
-168.22883983	-0.00541226
-168.19548342	-0.00713008
-168.16212701	-0.00729996
-168.12877060	-0.00832102
-168.09541419	-0.00851059
-168.06205779	-0.00890528
-168.02870138	-0.00902594
-167.99534497	-0.00950132
-167.96198856	-0.00877536
-167.92863215	-0.00790097
-167.89527574	-0.00852266
-167.86191933	-0.00696982
-167.82856292	-0.00615116
-167.79520651	-0.00452826
-167.76185010	-0.00315860
-167.72849369	-0.00228728
-167.69513728	-0.00163468
-167.66178087	-0.00080118
-167.62842446	-0.00053320
-167.59506805	-0.00107531
-167.56171164	-0.00114209
-167.52835523	-0.00091719
-167.49499882	-0.00146855
-167.46164241	-0.00222860
-167.42828600	-0.00060676
-167.39492959	-0.00375011
-167.36157319	-0.00430481
-167.32821678	-0.00551390
-167.29486037	-0.00602297
-167.26150396	-0.00727831
-167.22814755	-0.00869476
-167.19479114	-0.00828608
-167.16143473	-0.00850464
-167.12807832	-0.00866993
-167.09472191	-0.00817288
-167.06136550	-0.00770009
-167.02800909	-0.00604161
-166.99465268	-0.00564274
-166.96129627	-0.00528000
-166.92793986	-0.00286746
-166.89458345	-0.00324632
-166.86122704	-0.00241347
-166.82787063	-0.00112555
-166.79451422	-0.00025642
-166.76115781	0.00021573
-166.72780140	-0.00094874
-166.69444500	-0.00232917
-166.66108859	-0.00327977
-166.62773218	-0.00406504
-166.59437577	-0.00502929
-166.56101936	-0.00653267
-166.52766295	-0.00703771
-166.49430654	-0.00894105
-166.46095013	-0.01022271
-166.42759372	-0.01081637
-166.39423731	-0.01158724
-166.36088090	-0.01006809
-166.32752449	-0.01143796
-166.29416808	-0.01040732
-166.26081167	-0.01094484
-166.22745526	-0.00906960
-166.19409885	-0.00879780
-166.16074244	-0.00747094
-166.12738603	-0.00711377
-166.09402962	-0.00537507
-166.06067321	-0.00540640
-166.02731680	-0.00479316
-165.99396040	-0.00316768
-165.96060399	-0.00344103
